,decoder,video,time,num_frames,num_threads,codec
326,tv_pyav,SOX5yA1l24A,0.14590527955442667,332,8,h264
327,openCV,SOX5yA1l24A,0.039471098221838474,332,8,h264
328,torchaudio,SOX5yA1l24A,0.12466953136026859,332,8,h264
329,decord_cpu,TrumanShow_wave_f_nm_np1_fr_med_26,0.01680984254926443,48,8,h264
330,tv_newAPI,TrumanShow_wave_f_nm_np1_fr_med_26,0.010900267399847507,48,8,h264
331,pyav,TrumanShow_wave_f_nm_np1_fr_med_26,0.016159964725375175,48,8,h264
332,tv_vr,TrumanShow_wave_f_nm_np1_fr_med_26,0.02121963631361723,48,8,h264
333,tv_pyav,TrumanShow_wave_f_nm_np1_fr_med_26,0.018687648698687553,48,8,h264
334,openCV,TrumanShow_wave_f_nm_np1_fr_med_26,0.00976234208792448,48,8,h264
335,torchaudio,TrumanShow_wave_f_nm_np1_fr_med_26,0.019645259715616703,48,8,h264
336,decord_cpu,TrumanShow_wave_f_nm_np1_fr_med_26,0.015994359739124775,48,1,xvid
337,tv_newAPI,TrumanShow_wave_f_nm_np1_fr_med_26,0.008891209959983826,48,1,xvid
338,pyav,TrumanShow_wave_f_nm_np1_fr_med_26,0.012535047717392445,48,1,xvid
339,tv_vr,TrumanShow_wave_f_nm_np1_fr_med_26,0.009974553249776363,48,1,xvid
340,tv_pyav,TrumanShow_wave_f_nm_np1_fr_med_26,0.03150007873773575,48,1,xvid
341,openCV,TrumanShow_wave_f_nm_np1_fr_med_26,0.008414732292294502,48,1,xvid
342,torchaudio,TrumanShow_wave_f_nm_np1_fr_med_26,0.008474718779325485,48,1,xvid
343,decord_cpu,v_SoccerJuggling_g24_c01,0.05518505163490772,251,1,xvid
344,tv_newAPI,v_SoccerJuggling_g24_c01,0.03121373988687992,251,1,xvid
345,pyav,v_SoccerJuggling_g24_c01,0.05058844108134508,251,1,xvid
346,tv_vr,v_SoccerJuggling_g24_c01,0.045335156843066216,251,1,xvid
347,tv_pyav,v_SoccerJuggling_g24_c01,0.06119998637586832,251,1,xvid
348,openCV,v_SoccerJuggling_g24_c01,0.026377723552286625,251,1,xvid
349,torchaudio,v_SoccerJuggling_g24_c01,0.03031835239380598,251,1,xvid
350,decord_cpu,v_SoccerJuggling_g23_c01,0.05932534672319889,240,1,xvid
351,tv_newAPI,v_SoccerJuggling_g23_c01,0.032559385523200035,240,1,xvid
352,pyav,v_SoccerJuggling_g23_c01,0.05050780717283487,240,1,xvid
353,tv_vr,v_SoccerJuggling_g23_c01,0.04684450663626194,240,1,xvid
354,tv_pyav,v_SoccerJuggling_g23_c01,0.05865053366869688,240,1,xvid
355,openCV,v_SoccerJuggling_g23_c01,0.025806650519371033,240,1,xvid
356,torchaudio,v_SoccerJuggling_g23_c01,0.03146850038319826,240,1,xvid
357,decord_cpu,R6llTwEh07w,0.09025760553777218,303,1,xvid
358,tv_newAPI,R6llTwEh07w,0.04625436943024397,303,1,xvid
359,pyav,R6llTwEh07w,0.07720429357141256,303,1,xvid
360,tv_vr,R6llTwEh07w,0.053847755305469036,303,1,xvid
361,tv_pyav,R6llTwEh07w,0.12008532509207726,303,1,xvid
362,openCV,R6llTwEh07w,0.03453093580901623,303,1,xvid
363,torchaudio,R6llTwEh07w,0.04542303737252951,303,1,xvid
364,decord_cpu,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.016178475692868233,74,1,xvid
365,tv_newAPI,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.011095651425421238,74,1,xvid
366,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.01636097952723503,74,1,xvid
367,tv_vr,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.011879880912601948,74,1,xvid
368,tv_pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.03569512441754341,74,1,xvid
369,openCV,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.009828063659369946,74,1,xvid
370,torchaudio,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.01027839444577694,74,1,xvid
371,decord_cpu,SOX5yA1l24A,0.08763296902179718,332,1,xvid
372,tv_newAPI,SOX5yA1l24A,0.050472755916416645,332,1,xvid
373,pyav,SOX5yA1l24A,0.08354250993579626,332,1,xvid
374,tv_vr,SOX5yA1l24A,0.0798006309196353,332,1,xvid
375,tv_pyav,SOX5yA1l24A,0.131907120347023,332,1,xvid
376,openCV,SOX5yA1l24A,0.03611908573657274,332,1,xvid
377,torchaudio,SOX5yA1l24A,0.04910700675100088,332,1,xvid
378,decord_cpu,WUzgd7C1pWA,0.08439160417765379,327,1,xvid
379,tv_newAPI,WUzgd7C1pWA,0.05313180387020111,327,1,xvid
380,pyav,WUzgd7C1pWA,0.0872120950371027,327,1,xvid
381,tv_vr,WUzgd7C1pWA,0.08044578228145838,327,1,xvid
382,tv_pyav,WUzgd7C1pWA,0.13933368492871523,327,1,xvid
383,openCV,WUzgd7C1pWA,0.0377128180116415,327,1,xvid
384,torchaudio,WUzgd7C1pWA,0.051164898090064526,327,1,xvid
385,decord_cpu,RATRACE_wave_f_nm_np1_fr_goo_37,0.021975606679916382,72,1,xvid
386,tv_newAPI,RATRACE_wave_f_nm_np1_fr_goo_37,0.015636579133570194,72,1,xvid
387,pyav,RATRACE_wave_f_nm_np1_fr_goo_37,0.020849470049142838,72,1,xvid
388,tv_vr,RATRACE_wave_f_nm_np1_fr_goo_37,0.017460362054407597,72,1,xvid
389,tv_pyav,RATRACE_wave_f_nm_np1_fr_goo_37,0.041635108180344105,72,1,xvid
390,openCV,RATRACE_wave_f_nm_np1_fr_goo_37,0.012415802106261253,72,1,xvid
391,torchaudio,RATRACE_wave_f_nm_np1_fr_goo_37,0.015062750317156315,72,1,xvid
392,decord_cpu,TrumanShow_wave_f_nm_np1_fr_med_26,0.013313671573996544,48,4,xvid
393,tv_newAPI,TrumanShow_wave_f_nm_np1_fr_med_26,0.007644783705472946,48,4,xvid
394,pyav,TrumanShow_wave_f_nm_np1_fr_med_26,0.012933539226651192,48,4,xvid
395,tv_vr,TrumanShow_wave_f_nm_np1_fr_med_26,0.009524860419332981,48,4,xvid
396,tv_pyav,TrumanShow_wave_f_nm_np1_fr_med_26,0.015082367695868015,48,4,xvid
397,openCV,TrumanShow_wave_f_nm_np1_fr_med_26,0.008124805055558681,48,4,xvid
398,torchaudio,TrumanShow_wave_f_nm_np1_fr_med_26,0.008752578869462013,48,4,xvid
399,decord_cpu,v_SoccerJuggling_g24_c01,0.04843347053974867,251,4,xvid
400,tv_newAPI,v_SoccerJuggling_g24_c01,0.028344332240521908,251,4,xvid
401,pyav,v_SoccerJuggling_g24_c01,0.04995306674391031,251,4,xvid
402,tv_vr,v_SoccerJuggling_g24_c01,0.03905192110687494,251,4,xvid
403,tv_pyav,v_SoccerJuggling_g24_c01,0.060937391594052315,251,4,xvid
404,openCV,v_SoccerJuggling_g24_c01,0.02461225725710392,251,4,xvid
405,torchaudio,v_SoccerJuggling_g24_c01,0.029769898392260075,251,4,xvid
406,decord_cpu,v_SoccerJuggling_g23_c01,0.05244471784681082,240,4,xvid
407,tv_newAPI,v_SoccerJuggling_g23_c01,0.0272268857806921,240,4,xvid
408,pyav,v_SoccerJuggling_g23_c01,0.05081658624112606,240,4,xvid
409,tv_vr,v_SoccerJuggling_g23_c01,0.0395067073404789,240,4,xvid
410,tv_pyav,v_SoccerJuggling_g23_c01,0.0774977020919323,240,4,xvid
411,openCV,v_SoccerJuggling_g23_c01,0.025286885909736156,240,4,xvid
412,torchaudio,v_SoccerJuggling_g23_c01,0.03139140550047159,240,4,xvid
413,decord_cpu,R6llTwEh07w,0.08830178994685411,303,4,xvid
414,tv_newAPI,R6llTwEh07w,0.03698876313865185,303,4,xvid
415,pyav,R6llTwEh07w,0.07671086303889751,303,4,xvid
416,tv_vr,R6llTwEh07w,0.062018644995987415,303,4,xvid
417,tv_pyav,R6llTwEh07w,0.12135678622871637,303,4,xvid
418,openCV,R6llTwEh07w,0.03364445734769106,303,4,xvid
419,torchaudio,R6llTwEh07w,0.04501295182853937,303,4,xvid
420,decord_cpu,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.014712552540004253,74,4,xvid
421,tv_newAPI,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.009267168119549751,74,4,xvid
422,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.01625535450875759,74,4,xvid
423,tv_vr,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.011103932745754719,74,4,xvid
424,tv_pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.019169487059116364,74,4,xvid
425,openCV,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.009260597638785839,74,4,xvid
426,torchaudio,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.010345758870244026,74,4,xvid
427,decord_cpu,SOX5yA1l24A,0.08811493963003159,332,4,xvid
428,tv_newAPI,SOX5yA1l24A,0.04198400489985943,332,4,xvid
429,pyav,SOX5yA1l24A,0.08379237540066242,332,4,xvid
430,tv_vr,SOX5yA1l24A,0.06870259903371334,332,4,xvid
431,tv_pyav,SOX5yA1l24A,0.1381512889638543,332,4,xvid
432,openCV,SOX5yA1l24A,0.03653276804834604,332,4,xvid
433,torchaudio,SOX5yA1l24A,0.049196334555745125,332,4,xvid
434,decord_cpu,WUzgd7C1pWA,0.09102972410619259,327,4,xvid
435,tv_newAPI,WUzgd7C1pWA,0.040284136310219765,327,4,xvid
436,pyav,WUzgd7C1pWA,0.08243997488170862,327,4,xvid
437,tv_vr,WUzgd7C1pWA,0.0569439260289073,327,4,xvid
438,tv_pyav,WUzgd7C1pWA,0.13079375121742487,327,4,xvid
439,openCV,WUzgd7C1pWA,0.036137293092906475,327,4,xvid
440,torchaudio,WUzgd7C1pWA,0.04870257526636124,327,4,xvid
441,decord_cpu,RATRACE_wave_f_nm_np1_fr_goo_37,0.023542171344161034,72,4,xvid
442,tv_newAPI,RATRACE_wave_f_nm_np1_fr_goo_37,0.012161712162196636,72,4,xvid
443,pyav,RATRACE_wave_f_nm_np1_fr_goo_37,0.020927940495312214,72,4,xvid
444,tv_vr,RATRACE_wave_f_nm_np1_fr_goo_37,0.01650876272469759,72,4,xvid
445,tv_pyav,RATRACE_wave_f_nm_np1_fr_goo_37,0.025424210354685783,72,4,xvid
446,openCV,RATRACE_wave_f_nm_np1_fr_goo_37,0.01232982613146305,72,4,xvid
447,torchaudio,RATRACE_wave_f_nm_np1_fr_goo_37,0.015081672929227352,72,4,xvid
448,decord_cpu,TrumanShow_wave_f_nm_np1_fr_med_26,0.014674916863441467,48,8,xvid
449,tv_newAPI,TrumanShow_wave_f_nm_np1_fr_med_26,0.007219997234642506,48,8,xvid
450,pyav,TrumanShow_wave_f_nm_np1_fr_med_26,0.012721198610961437,48,8,xvid
451,tv_vr,TrumanShow_wave_f_nm_np1_fr_med_26,0.00961302500218153,48,8,xvid
452,tv_pyav,TrumanShow_wave_f_nm_np1_fr_med_26,0.015118659473955631,48,8,xvid
453,openCV,TrumanShow_wave_f_nm_np1_fr_med_26,0.006787771359086037,48,8,xvid
454,torchaudio,TrumanShow_wave_f_nm_np1_fr_med_26,0.008667854592204094,48,8,xvid
455,decord_cpu,v_SoccerJuggling_g24_c01,0.047432160936295986,251,8,xvid
456,tv_newAPI,v_SoccerJuggling_g24_c01,0.024935892783105373,251,8,xvid
457,pyav,v_SoccerJuggling_g24_c01,0.05009292624890804,251,8,xvid
458,tv_vr,v_SoccerJuggling_g24_c01,0.038457916118204594,251,8,xvid
459,tv_pyav,v_SoccerJuggling_g24_c01,0.07763663865625858,251,8,xvid
460,openCV,v_SoccerJuggling_g24_c01,0.02643728908151388,251,8,xvid
461,torchaudio,v_SoccerJuggling_g24_c01,0.029915054328739643,251,8,xvid
462,decord_cpu,v_SoccerJuggling_g23_c01,0.04882193822413683,240,8,xvid
463,tv_newAPI,v_SoccerJuggling_g23_c01,0.0234245415776968,240,8,xvid
464,pyav,v_SoccerJuggling_g23_c01,0.05074820574373007,240,8,xvid
465,tv_vr,v_SoccerJuggling_g23_c01,0.03953261021524668,240,8,xvid
466,tv_pyav,v_SoccerJuggling_g23_c01,0.06265494972467422,240,8,xvid
467,openCV,v_SoccerJuggling_g23_c01,0.0258210813626647,240,8,xvid
468,torchaudio,v_SoccerJuggling_g23_c01,0.031469917856156826,240,8,xvid
469,decord_cpu,R6llTwEh07w,0.08827442675828934,303,8,xvid
470,tv_newAPI,R6llTwEh07w,0.03310884069651365,303,8,xvid
471,pyav,R6llTwEh07w,0.07645482011139393,303,8,xvid
472,tv_vr,R6llTwEh07w,0.06254778522998095,303,8,xvid
473,tv_pyav,R6llTwEh07w,0.10985848680138588,303,8,xvid
474,openCV,R6llTwEh07w,0.03328891471028328,303,8,xvid
475,torchaudio,R6llTwEh07w,0.044914028607308865,303,8,xvid
476,decord_cpu,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.014266629703342915,74,8,xvid
477,tv_newAPI,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.008501672185957432,74,8,xvid
478,pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.016481258906424046,74,8,xvid
479,tv_vr,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.011357811279594898,74,8,xvid
480,tv_pyav,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.019523833878338337,74,8,xvid
481,openCV,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.009423204697668552,74,8,xvid
482,torchaudio,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0,0.010396684519946575,74,8,xvid
483,decord_cpu,SOX5yA1l24A,0.08830414898693562,332,8,xvid
484,tv_newAPI,SOX5yA1l24A,0.03638039622455835,332,8,xvid
485,pyav,SOX5yA1l24A,0.08365178294479847,332,8,xvid
486,tv_vr,SOX5yA1l24A,0.06751912273466587,332,8,xvid
487,tv_pyav,SOX5yA1l24A,0.1318261343985796,332,8,xvid
488,openCV,SOX5yA1l24A,0.03666016738861799,332,8,xvid
489,torchaudio,SOX5yA1l24A,0.04947329964488745,332,8,xvid
490,decord_cpu,WUzgd7C1pWA,0.08448908850550652,327,8,xvid
491,tv_newAPI,WUzgd7C1pWA,0.036900912411510944,327,8,xvid
492,pyav,WUzgd7C1pWA,0.08274117670953274,327,8,xvid
493,tv_vr,WUzgd7C1pWA,0.06644450686872005,327,8,xvid
494,tv_pyav,WUzgd7C1pWA,0.11609765514731407,327,8,xvid
495,openCV,WUzgd7C1pWA,0.03582804184406996,327,8,xvid
496,torchaudio,WUzgd7C1pWA,0.04851698689162731,327,8,xvid
497,decord_cpu,RATRACE_wave_f_nm_np1_fr_goo_37,0.027277869172394276,72,8,xvid
498,tv_newAPI,RATRACE_wave_f_nm_np1_fr_goo_37,0.011614781804382801,72,8,xvid
499,pyav,RATRACE_wave_f_nm_np1_fr_goo_37,0.02093529049307108,72,8,xvid
500,tv_vr,RATRACE_wave_f_nm_np1_fr_goo_37,0.016563705168664455,72,8,xvid
501,tv_pyav,RATRACE_wave_f_nm_np1_fr_goo_37,0.025422517210245132,72,8,xvid
502,openCV,RATRACE_wave_f_nm_np1_fr_goo_37,0.01228354312479496,72,8,xvid
503,torchaudio,RATRACE_wave_f_nm_np1_fr_goo_37,0.015097384341061115,72,8,xvid
