,loader,video,time,num_frames,lib_version
171,next_list,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.016286497842520474,74,0.8.0a0+52c4a31
172,next_tensor,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.015510239265859127,74,0.8.0a0+52c4a31
173,next_int_numframes,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.012524600885808469,74,0.8.0a0+52c4a31
174,next_list_usemove,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.015243215672671794,74,0.8.0a0+52c4a31
175,next_list_dummy_tensor,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.014989346079528332,74,0.8.0a0+52c4a31
176,next_tensor_dummy_tensor,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.015006071608513593,74,0.8.0a0+52c4a31
177,next_tensor_usemove,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.015189718548208475,74,0.8.0a0+52c4a31
178,fullvideo_numframes,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.014112023171037436,74,0.8.0a0+52c4a31
179,fullvideo_tensor,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.013767066411674023,74,0.8.0a0+52c4a31
180,next_list,WUzgd7C1pWA.mp4,0.2128560527227819,327,0.8.0a0+52c4a31
181,next_tensor,WUzgd7C1pWA.mp4,0.2298290953040123,327,0.8.0a0+52c4a31
182,next_int_numframes,WUzgd7C1pWA.mp4,0.2035835264250636,327,0.8.0a0+52c4a31
183,next_list_usemove,WUzgd7C1pWA.mp4,0.21730213882401586,327,0.8.0a0+52c4a31
184,next_list_dummy_tensor,WUzgd7C1pWA.mp4,0.23077971376478673,327,0.8.0a0+52c4a31
185,next_tensor_dummy_tensor,WUzgd7C1pWA.mp4,0.23012953903526068,327,0.8.0a0+52c4a31
186,next_tensor_usemove,WUzgd7C1pWA.mp4,0.21767940428107976,327,0.8.0a0+52c4a31
187,fullvideo_numframes,WUzgd7C1pWA.mp4,0.2155439268797636,327,0.8.0a0+52c4a31
188,fullvideo_tensor,WUzgd7C1pWA.mp4,0.21010117447003723,327,0.8.0a0+52c4a31
189,next_list,v_SoccerJuggling_g24_c01.avi,0.04539930121973157,251,0.8.0a0+52c4a31
190,next_tensor,v_SoccerJuggling_g24_c01.avi,0.04502841904759407,251,0.8.0a0+52c4a31
191,next_int_numframes,v_SoccerJuggling_g24_c01.avi,0.03376788692548871,251,0.8.0a0+52c4a31
192,next_list_usemove,v_SoccerJuggling_g24_c01.avi,0.041133265011012554,251,0.8.0a0+52c4a31
193,next_list_dummy_tensor,v_SoccerJuggling_g24_c01.avi,0.04034916432574391,251,0.8.0a0+52c4a31
194,next_tensor_dummy_tensor,v_SoccerJuggling_g24_c01.avi,0.041766895819455384,251,0.8.0a0+52c4a31
195,next_tensor_usemove,v_SoccerJuggling_g24_c01.avi,0.042676198203116654,251,0.8.0a0+52c4a31
196,fullvideo_numframes,v_SoccerJuggling_g24_c01.avi,0.04399848934262991,251,0.8.0a0+52c4a31
197,fullvideo_tensor,v_SoccerJuggling_g24_c01.avi,0.04405447682365775,251,0.8.0a0+52c4a31
198,next_list,R6llTwEh07w.mp4,0.2273227244615555,303,0.8.0a0+52c4a31
199,next_tensor,R6llTwEh07w.mp4,0.22595704542472958,303,0.8.0a0+52c4a31
200,next_int_numframes,R6llTwEh07w.mp4,0.20203038500621914,303,0.8.0a0+52c4a31
201,next_list_usemove,R6llTwEh07w.mp4,0.2130385679192841,303,0.8.0a0+52c4a31
202,next_list_dummy_tensor,R6llTwEh07w.mp4,0.2274282792583108,303,0.8.0a0+52c4a31
203,next_tensor_dummy_tensor,R6llTwEh07w.mp4,0.22668801164254546,303,0.8.0a0+52c4a31
204,next_tensor_usemove,R6llTwEh07w.mp4,0.2133853311650455,303,0.8.0a0+52c4a31
205,fullvideo_numframes,R6llTwEh07w.mp4,0.21578420428559184,303,0.8.0a0+52c4a31
206,fullvideo_tensor,R6llTwEh07w.mp4,0.21177899865433575,303,0.8.0a0+52c4a31
207,next_list,v_SoccerJuggling_g23_c01.avi,0.05158533891662955,240,0.8.0a0+52c4a31
208,next_tensor,v_SoccerJuggling_g23_c01.avi,0.050283001642674206,240,0.8.0a0+52c4a31
209,next_int_numframes,v_SoccerJuggling_g23_c01.avi,0.03969540428370237,240,0.8.0a0+52c4a31
210,next_list_usemove,v_SoccerJuggling_g23_c01.avi,0.0491648530587554,240,0.8.0a0+52c4a31
211,next_list_dummy_tensor,v_SoccerJuggling_g23_c01.avi,0.047747467178851366,240,0.8.0a0+52c4a31
212,next_tensor_dummy_tensor,v_SoccerJuggling_g23_c01.avi,0.04742894452065229,240,0.8.0a0+52c4a31
213,next_tensor_usemove,v_SoccerJuggling_g23_c01.avi,0.048704107850790025,240,0.8.0a0+52c4a31
214,fullvideo_numframes,v_SoccerJuggling_g23_c01.avi,0.04953311290591955,240,0.8.0a0+52c4a31
215,fullvideo_tensor,v_SoccerJuggling_g23_c01.avi,0.04964608382433653,240,0.8.0a0+52c4a31
216,next_list,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.025608206633478403,72,0.8.0a0+52c4a31
217,next_tensor,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.025300745759159325,72,0.8.0a0+52c4a31
218,next_int_numframes,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.020840316824615002,72,0.8.0a0+52c4a31
219,next_list_usemove,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.023213833384215832,72,0.8.0a0+52c4a31
220,next_list_dummy_tensor,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.02340179029852152,72,0.8.0a0+52c4a31
221,next_tensor_dummy_tensor,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.02327949246391654,72,0.8.0a0+52c4a31
222,next_tensor_usemove,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.023129543010145425,72,0.8.0a0+52c4a31
223,fullvideo_numframes,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.025061316974461078,72,0.8.0a0+52c4a31
224,fullvideo_tensor,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.025000874884426594,72,0.8.0a0+52c4a31
225,next_list,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.015111001208424568,48,0.8.0a0+52c4a31
226,next_tensor,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.015012246649712324,48,0.8.0a0+52c4a31
227,next_int_numframes,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.01237665694206953,48,0.8.0a0+52c4a31
228,next_list_usemove,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.0140687583014369,48,0.8.0a0+52c4a31
229,next_list_dummy_tensor,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.014037472195923328,48,0.8.0a0+52c4a31
230,next_tensor_dummy_tensor,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.013982119597494602,48,0.8.0a0+52c4a31
